year,month,day,team,total_points_per_game
2016,11,6,Cleveland,28.0
2016,11,6,Baltimore,16.0
2016,11,6,NY Giants,17.0
2016,11,6,NY Jets,31.0
2016,11,6,Seattle,20.0
2016,11,6,LA Rams,10.0
2016,11,6,Houston,20.0
2016,11,6,Chicago,20.0
2016,10,30,Atlanta,45.0
2016,10,30,Philadelphia,34.0
2016,10,30,LA Chargers,22.0
2016,10,30,Denver,29.0
2016,10,30,New England,27.0
2016,10,30,Indianapolis,26.0
2016,10,30,Detroit,27.0
2016,10,30,Las Vegas,17.0
2016,10,30,Arizona,18.0
2016,10,30,New Orleans,32.0
2016,10,30,Dallas,31.0
2016,10,30,Carolina,10.0
2016,10,30,Green Bay,34.0
2016,10,30,San Francisco,18.0
2016,10,30,Buffalo,33.0
2016,10,30,Tampa Bay,32.0
2016,10,30,Kansas City,24.0
2016,10,30,Washington,29.0
2016,10,30,Pittsburgh,3.0
2016,10,30,Minnesota,22.0
2016,10,30,NY Giants,27.0
2016,10,30,NY Jets,3.0
2016,10,30,Cincinnati,22.0
2016,10,30,Baltimore,19.0
2016,10,30,Cleveland,24.0
2016,10,30,Jacksonville,17.0
2016,10,30,Miami,7.0
2016,10,30,Seattle,37.0
2016,10,30,LA Rams,37.0
2016,10,30,Chicago,17.0
2016,10,30,Tennessee,10.0
2016,10,30,Houston,0.0
2016,10,23,Carolina,46.0
2016,10,23,LA Chargers,38.0
2016,10,23,Las Vegas,28.0
2016,10,23,Pittsburgh,24.0
2016,10,23,Arizona,40.0
2016,10,23,NY Jets,37.0
2016,10,23,Atlanta,35.0
2016,10,23,Philadelphia,29.0
2016,10,23,San Francisco,27.0
2016,10,23,Indianapolis,20.0
2016,10,23,Denver,34.0
2016,10,23,New England,27.0
2016,10,23,Detroit,15.0
2016,10,23,New Orleans,13.0
2016,10,23,Dallas,27.0
2016,10,23,Kansas City,12.0
2016,10,23,Minnesota,17.0
2016,10,23,Green Bay,14.0
2016,10,23,Cincinnati,16.0
2016,10,23,Washington,23.0
2016,10,23,Baltimore,25.0
2016,10,23,Buffalo,31.0
2016,10,23,Tampa Bay,7.0
2016,10,23,Jacksonville,14.0
2016,10,23,NY Giants,16.0
2016,10,23,Miami,24.0
2016,10,23,Tennessee,16.0
2016,10,23,Cleveland,20.0
2016,10,23,Chicago,14.0
2016,10,23,Houston,0.0
2016,10,23,Seattle,3.0
2016,10,23,LA Rams,9.0
2016,10,16,Detroit,39.0
2016,10,16,Pittsburgh,38.0
2016,10,16,Indianapolis,35.0
2016,10,16,Las Vegas,35.0
2016,10,16,New Orleans,34.0
2016,10,16,Kansas City,33.0
2016,10,16,Tampa Bay,31.0
2016,10,16,NY Jets,37.0
2016,10,16,Philadelphia,29.0
2016,10,16,San Francisco,28.0
2016,10,16,LA Chargers,27.0
2016,10,16,Green Bay,27.0
2016,10,16,Minnesota,25.0
2016,10,16,Atlanta,24.0
2016,10,16,Jacksonville,23.0
2016,10,16,New England,23.0
2016,10,16,Houston,23.0
2016,10,16,Cincinnati,23.0
2016,10,16,Denver,21.0
2016,10,16,Arizona,21.0
2016,10,16,NY Giants,20.0
2016,10,16,Carolina,20.0
2016,10,16,Dallas,19.0
2016,10,16,Buffalo,31.0
2016,10,16,Washington,16.0
2016,10,16,Tennessee,16.0
2016,10,16,Chicago,14.0
2016,10,16,Baltimore,13.0
2016,10,16,Seattle,12.0
2016,10,16,Cleveland,10.0
2016,10,16,Miami,10.0
2016,10,16,LA Rams,0.0
2016,10,9,Denver,21.0
2016,10,9,Carolina,20.0
2016,10,2,Carolina,10.0
2016,10,2,Arizona,15.0
2016,10,2,New England,18.0
2016,10,2,NY Giants,30.0
2016,10,2,Cincinnati,16.0
2016,10,2,New Orleans,20.0
2016,10,2,Pittsburgh,16.0
2016,10,2,Seattle,24.0
2016,10,2,Kansas City,20.0
2016,10,2,NY Jets,17.0
2016,10,2,Washington,18.0
2016,10,2,Buffalo,22.0
2016,10,2,Philadelphia,35.0
2016,10,2,Jacksonville,6.0
2016,10,2,Green Bay,20.0
2016,10,2,Las Vegas,17.0
2016,10,2,Detroit,24.0
2016,10,2,Denver,24.0
2016,10,2,Minnesota,9.0
2016,10,2,Tampa Bay,10.0
2016,10,2,Atlanta,17.0
2016,10,2,Chicago,20.0
2016,10,2,Indianapolis,30.0
2016,10,2,Baltimore,16.0
2016,10,2,LA Chargers,20.0
2016,10,2,Houston,0.0
2016,10,2,Miami,20.0
2016,10,2,Tennessee,24.0
2016,10,2,LA Rams,16.0
2016,10,2,Cleveland,12.0
2016,10,2,Dallas,23.0
2016,10,2,San Francisco,19.0
2016,9,25,Carolina,46.0
2016,9,25,LA Chargers,38.0
2016,9,25,Las Vegas,28.0
2016,9,25,Pittsburgh,24.0
2016,9,25,Arizona,40.0
2016,9,25,NY Jets,37.0
2016,9,25,Atlanta,35.0
2016,9,25,Philadelphia,29.0
2016,9,25,San Francisco,27.0
2016,9,25,Indianapolis,20.0
2016,9,25,Denver,34.0
2016,9,25,New England,27.0
2016,9,25,Detroit,15.0
2016,9,25,New Orleans,13.0
2016,9,25,Dallas,27.0
2016,9,25,Kansas City,12.0
2016,9,25,Minnesota,17.0
2016,9,25,Green Bay,14.0
2016,9,25,Cincinnati,16.0
2016,9,25,Washington,23.0
2016,9,25,Baltimore,25.0
2016,9,25,Buffalo,31.0
2016,9,25,Tampa Bay,7.0
2016,9,25,Jacksonville,14.0
2016,9,25,NY Giants,16.0
2016,9,25,Miami,24.0
2016,9,25,Tennessee,16.0
2016,9,25,Cleveland,20.0
2016,9,25,Chicago,14.0
2016,9,25,Houston,0.0
2016,9,25,Seattle,3.0
2016,9,25,LA Rams,9.0
2016,9,18,Detroit,39.0
2016,9,18,Pittsburgh,38.0
2016,9,18,Indianapolis,35.0
2016,9,18,Las Vegas,35.0
2016,9,18,New Orleans,34.0
2016,9,18,Kansas City,33.0
2016,9,18,Tampa Bay,31.0
2016,9,18,NY Jets,37.0
2016,9,18,Philadelphia,29.0
2016,9,18,San Francisco,28.0
2016,9,18,LA Chargers,27.0
2016,9,18,Green Bay,27.0
2016,9,18,Minnesota,25.0
2016,9,18,Atlanta,24.0
2016,9,18,Jacksonville,23.0
2016,9,18,New England,23.0
2016,9,18,Houston,23.0
2016,9,18,Cincinnati,23.0
2016,9,18,Denver,21.0
2016,9,18,Arizona,21.0
2016,9,18,NY Giants,20.0
2016,9,18,Carolina,20.0
2016,9,18,Dallas,19.0
2016,9,18,Buffalo,31.0
2016,9,18,Washington,16.0
2016,9,18,Tennessee,16.0
2016,9,18,Chicago,14.0
2016,9,18,Baltimore,13.0
2016,9,18,Seattle,12.0
2016,9,18,Cleveland,10.0
2016,9,18,Miami,10.0
2016,9,18,LA Rams,0.0
2016,9,11,Denver,21.0
2016,9,11,Carolina,20.0
2016,9,4,Carolina,10.0
2016,9,4,Arizona,15.0
2016,9,4,New England,18.0
2016,9,4,NY Giants,30.0
2016,9,4,Cincinnati,16.0
2016,9,4,New Orleans,20.0
2016,9,4,Pittsburgh,16.0
2016,9,4,Seattle,24.0
2016,9,4,Kansas City,20.0
2016,9,4,NY Jets,17.0
2016,9,4,Washington,18.0
2016,9,4,Buffalo,22.0
2016,9,4,Philadelphia,35.0
2016,9,4,Jacksonville,6.0
2016,9,4,Green Bay,20.0
2016,9,4,Las Vegas,17.0
2016,9,4,Detroit,24.0
2016,9,4,Denver,24.0
2016,9,4,Minnesota,9.0
2016,9,4,Tampa Bay,10.0
2016,9,4,Atlanta,17.0
2016,9,4,Chicago,20.0
2016,9,4,Indianapolis,30.0
2016,9,4,Baltimore,16.0
2016,9,4,LA Chargers,20.0
2016,9,4,Houston,0.0
2016,9,4,Miami,20.0
2016,9,4,Tennessee,24.0
2016,9,4,LA Rams,16.0
2016,9,4,Cleveland,12.0
2016,9,4,Dallas,23.0
2016,9,4,San Francisco,19.0
2016,2,28,Carolina,10.0
2016,2,28,Arizona,15.0
2016,2,28,New England,18.0
2016,2,28,NY Giants,30.0
2016,2,28,Cincinnati,16.0
2016,2,28,New Orleans,20.0
2016,2,28,Pittsburgh,16.0
2016,2,28,Seattle,24.0
2016,2,28,Kansas City,20.0
2016,2,28,NY Jets,17.0
2016,2,28,Washington,18.0
2016,2,28,Buffalo,22.0
2016,2,28,Philadelphia,35.0
2016,2,28,Jacksonville,6.0
2016,2,28,Green Bay,20.0
2016,2,28,Las Vegas,17.0
2016,2,28,Detroit,24.0
2016,2,28,Denver,24.0
2016,2,28,Minnesota,9.0
2016,2,28,Tampa Bay,10.0
2016,2,28,Atlanta,17.0
2016,2,28,Chicago,20.0
2016,2,28,Indianapolis,30.0
2016,2,28,Baltimore,16.0
2016,2,28,LA Chargers,20.0
2016,2,28,Houston,0.0
2016,2,28,Miami,20.0
2016,2,28,Tennessee,24.0
2016,2,28,LA Rams,16.0
2016,2,28,Cleveland,12.0
2016,2,28,Dallas,23.0
2016,2,28,San Francisco,19.0
2016,2,21,Carolina,10.0
2016,2,21,Arizona,15.0
2016,2,21,New England,18.0
2016,2,21,NY Giants,30.0
2016,2,21,Cincinnati,16.0
2016,2,21,New Orleans,20.0
2016,2,21,Pittsburgh,16.0
2016,2,21,Seattle,24.0
2016,2,21,Kansas City,20.0
2016,2,21,NY Jets,17.0
2016,2,21,Washington,18.0
2016,2,21,Buffalo,22.0
2016,2,21,Philadelphia,35.0
2016,2,21,Jacksonville,6.0
2016,2,21,Green Bay,20.0
2016,2,21,Las Vegas,17.0
2016,2,21,Detroit,24.0
2016,2,21,Denver,24.0
2016,2,21,Minnesota,9.0
2016,2,21,Tampa Bay,10.0
2016,2,21,Atlanta,17.0
2016,2,21,Chicago,20.0
2016,2,21,Indianapolis,30.0
2016,2,21,Baltimore,16.0
2016,2,21,LA Chargers,20.0
2016,2,21,Houston,0.0
2016,2,21,Miami,20.0
2016,2,21,Tennessee,24.0
2016,2,21,LA Rams,16.0
2016,2,21,Cleveland,12.0
2016,2,21,Dallas,23.0
2016,2,21,San Francisco,19.0
2016,2,14,Carolina,10.0
2016,2,14,Arizona,15.0
2016,2,14,New England,18.0
2016,2,14,NY Giants,30.0
2016,2,14,Cincinnati,16.0
2016,2,14,New Orleans,20.0
2016,2,14,Pittsburgh,16.0
2016,2,14,Seattle,24.0
2016,2,14,Kansas City,20.0
2016,2,14,NY Jets,17.0
2016,2,14,Washington,18.0
2016,2,14,Buffalo,22.0
2016,2,14,Philadelphia,35.0
2016,2,14,Jacksonville,6.0
2016,2,14,Green Bay,20.0
2016,2,14,Las Vegas,17.0
2016,2,14,Detroit,24.0
2016,2,14,Denver,24.0
2016,2,14,Minnesota,9.0
2016,2,14,Tampa Bay,10.0
2016,2,14,Atlanta,17.0
2016,2,14,Chicago,20.0
2016,2,14,Indianapolis,30.0
2016,2,14,Baltimore,16.0
2016,2,14,LA Chargers,20.0
2016,2,14,Houston,0.0
2016,2,14,Miami,20.0
2016,2,14,Tennessee,24.0
2016,2,14,LA Rams,16.0
2016,2,14,Cleveland,12.0
2016,2,14,Dallas,23.0
2016,2,14,San Francisco,19.0
2016,2,7,Carolina,49.0
2016,2,7,Arizona,15.0
2016,2,7,New England,18.0
2016,2,7,NY Giants,30.0
2016,2,7,Cincinnati,16.0
2016,2,7,New Orleans,20.0
2016,2,7,Pittsburgh,16.0
2016,2,7,Seattle,24.0
2016,2,7,Kansas City,20.0
2016,2,7,NY Jets,17.0
2016,2,7,Washington,18.0
2016,2,7,Buffalo,22.0
2016,2,7,Philadelphia,35.0
2016,2,7,Jacksonville,6.0
2016,2,7,Green Bay,20.0
2016,2,7,Las Vegas,17.0
2016,2,7,Detroit,24.0
2016,2,7,Denver,20.0
2016,2,7,Minnesota,9.0
2016,2,7,Tampa Bay,10.0
2016,2,7,Atlanta,17.0
2016,2,7,Chicago,20.0
2016,2,7,Indianapolis,30.0
2016,2,7,Baltimore,16.0
2016,2,7,LA Chargers,20.0
2016,2,7,Houston,0.0
2016,2,7,Miami,20.0
2016,2,7,Tennessee,24.0
2016,2,7,LA Rams,16.0
2016,2,7,Cleveland,12.0
2016,2,7,Dallas,23.0
2016,2,7,San Francisco,19.0
2016,1,31,Arizona,38.0
2016,1,31,Carolina,13.0
2016,1,31,New England,20.0
2016,1,31,Cincinnati,17.0
2016,1,31,Pittsburgh,17.0
2016,1,31,NY Giants,17.0
2016,1,31,New Orleans,38.0
2016,1,31,Seattle,17.0
2016,1,31,Kansas City,17.0
2016,1,31,NY Jets,26.0
2016,1,31,Jacksonville,27.0
2016,1,31,Buffalo,16.0
2016,1,31,Green Bay,8.0
2016,1,31,Washington,38.0
2016,1,31,Minnesota,49.0
2016,1,31,Las Vegas,23.0
2016,1,31,Philadelphia,24.0
2016,1,31,Detroit,32.0
2016,1,31,Tampa Bay,21.0
2016,1,31,Denver,20.0
2016,1,31,Atlanta,20.0
2016,1,31,Chicago,26.0
2016,1,31,Baltimore,20.0
2016,1,31,Houston,34.0
2016,1,31,Indianapolis,18.0
2016,1,31,LA Chargers,20.0
2016,1,31,Miami,12.0
2016,1,31,Tennessee,6.0
2016,1,31,Cleveland,13.0
2016,1,31,LA Rams,23.0
2016,1,31,Dallas,6.0
2016,1,31,San Francisco,17.0
2016,1,24,Carolina,38.0
2016,1,24,Arizona,40.0
2016,1,24,New England,33.0
2016,1,24,Cincinnati,24.0
2016,1,24,Pittsburgh,34.0
2016,1,24,NY Giants,35.0
2016,1,24,Seattle,30.0
2016,1,24,Kansas City,34.0
2016,1,24,New Orleans,27.0
2016,1,24,Green Bay,30.0
2016,1,24,NY Jets,19.0
2016,1,24,Jacksonville,17.0
2016,1,24,Buffalo,25.0
2016,1,24,Las Vegas,20.0
2016,1,24,Philadelphia,17.0
2016,1,24,Washington,35.0
2016,1,24,Tampa Bay,23.0
2016,1,24,Denver,27.0
2016,1,24,Atlanta,23.0
2016,1,24,Detroit,35.0
2016,1,24,Minnesota,38.0
2016,1,24,Baltimore,14.0
2016,1,24,Chicago,17.0
2016,1,24,Indianapolis,10.0
2016,1,24,LA Chargers,30.0
2016,1,24,Miami,14.0
2016,1,24,Houston,16.0
2016,1,24,Tennessee,16.0
2016,1,24,Cleveland,13.0
2016,1,24,Dallas,16.0
2016,1,24,LA Rams,31.0
2016,1,24,San Francisco,14.0
2016,1,17,Carolina,38.0
2016,1,17,Arizona,23.0
2016,1,17,New England,27.0
2016,1,17,Cincinnati,20.0
2016,1,17,Pittsburgh,33.0
2016,1,17,Seattle,35.0
2016,1,17,NY Giants,31.0
2016,1,17,Kansas City,10.0
2016,1,17,Jacksonville,51.0
2016,1,17,NY Jets,30.0
2016,1,17,New Orleans,24.0
2016,1,17,Green Bay,28.0
2016,1,17,Buffalo,20.0
2016,1,17,Philadelphia,23.0
2016,1,17,Las Vegas,15.0
2016,1,17,Tampa Bay,17.0
2016,1,17,Washington,24.0
2016,1,17,Denver,12.0
2016,1,17,Atlanta,0.0
2016,1,17,Baltimore,6.0
2016,1,17,Indianapolis,16.0
2016,1,17,Chicago,21.0
2016,1,17,Detroit,14.0
2016,1,17,Miami,24.0
2016,1,17,Houston,6.0
2016,1,17,Minnesota,20.0
2016,1,17,Tennessee,8.0
2016,1,17,LA Chargers,3.0
2016,1,17,Cleveland,24.0
2016,1,17,Dallas,7.0
2016,1,17,LA Rams,21.0
2016,1,17,San Francisco,10.0
2016,1,10,Arizona,27.0
2016,1,10,New England,28.0
2016,1,10,Carolina,41.0
2016,1,10,Cincinnati,37.0
2016,1,10,Kansas City,34.0
2016,1,10,Pittsburgh,45.0
2016,1,10,NY Giants,20.0
2016,1,10,Seattle,38.0
2016,1,10,New Orleans,38.0
2016,1,10,Buffalo,30.0
2016,1,10,NY Jets,23.0
2016,1,10,Green Bay,27.0
2016,1,10,Las Vegas,20.0
2016,1,10,Atlanta,19.0
2016,1,10,Philadelphia,35.0
2016,1,10,Jacksonville,39.0
2016,1,10,Baltimore,13.0
2016,1,10,Tampa Bay,23.0
2016,1,10,Denver,17.0
2016,1,10,Indianapolis,10.0
2016,1,10,Washington,16.0
2016,1,10,Detroit,23.0
2016,1,10,Houston,21.0
2016,1,10,Chicago,20.0
2016,1,10,LA Chargers,3.0
2016,1,10,Tennessee,42.0
2016,1,10,Miami,15.0
2016,1,10,Minnesota,7.0
2016,1,10,Dallas,19.0
2016,1,10,Cleveland,3.0
2016,1,10,LA Rams,3.0
2016,1,10,San Francisco,26.0
2016,1,3,Arizona,19.0
2016,1,3,New England,24.0
2016,1,3,Carolina,33.0
2016,1,3,Cincinnati,31.0
2016,1,3,Kansas City,30.0
2016,1,3,NY Giants,14.0
2016,1,3,NY Jets,38.0
2016,1,3,Seattle,39.0
2016,1,3,Pittsburgh,30.0
2016,1,3,Buffalo,22.0
2016,1,3,Las Vegas,24.0
2016,1,3,Green Bay,13.0
2016,1,3,New Orleans,6.0
2016,1,3,Atlanta,10.0
2016,1,3,Baltimore,33.0
2016,1,3,Denver,30.0
2016,1,3,Indianapolis,25.0
2016,1,3,Tampa Bay,12.0
2016,1,3,LA Chargers,31.0
2016,1,3,Philadelphia,14.0
2016,1,3,Washington,20.0
2016,1,3,Jacksonville,25.0
2016,1,3,Houston,24.0
2016,1,3,Chicago,17.0
2016,1,3,Minnesota,20.0
2016,1,3,Detroit,45.0
2016,1,3,Miami,20.0
2016,1,3,Cleveland,27.0
2016,1,3,Dallas,14.0
2016,1,3,Tennessee,21.0
2016,1,3,LA Rams,7.0
2016,1,3,San Francisco,13.0
2015,12,27,Carolina,38.0
2015,12,27,Arizona,40.0
2015,12,27,New England,33.0
2015,12,27,Cincinnati,24.0
2015,12,27,Pittsburgh,34.0
2015,12,27,NY Giants,35.0
2015,12,27,Seattle,30.0
2015,12,27,Kansas City,34.0
2015,12,27,New Orleans,27.0
2015,12,27,Green Bay,30.0
2015,12,27,NY Jets,19.0
2015,12,27,Jacksonville,17.0
2015,12,27,Buffalo,25.0
2015,12,27,Washington,38.0
2015,12,27,Philadelphia,24.0
2015,12,27,Las Vegas,23.0
2015,12,27,Tampa Bay,23.0
2015,12,27,Denver,27.0
2015,12,27,Atlanta,23.0
2015,12,27,Detroit,35.0
2015,12,27,Minnesota,38.0
2015,12,27,Baltimore,14.0
2015,12,27,Chicago,17.0
2015,12,27,Indianapolis,10.0
2015,12,27,LA Chargers,20.0
2015,12,27,Miami,14.0
2015,12,27,Houston,16.0
2015,12,27,Tennessee,16.0
2015,12,27,Cleveland,13.0
2015,12,27,Dallas,16.0
2015,12,27,LA Rams,31.0
2015,12,27,San Francisco,14.0
2015,12,20,Carolina,38.0
2015,12,20,Arizona,23.0
2015,12,20,New England,27.0
2015,12,20,Cincinnati,20.0
2015,12,20,Pittsburgh,33.0
2015,12,20,Seattle,35.0
2015,12,20,NY Giants,31.0
2015,12,20,Kansas City,10.0
2015,12,20,Jacksonville,51.0
2015,12,20,New Orleans,24.0
2015,12,20,NY Jets,19.0
2015,12,20,Green Bay,28.0
2015,12,20,Buffalo,20.0
2015,12,20,Philadelphia,23.0
2015,12,20,Las Vegas,15.0
2015,12,20,Tampa Bay,23.0
2015,12,20,Washington,24.0
2015,12,20,Denver,12.0
2015,12,20,Atlanta,0.0
2015,12,20,Baltimore,6.0
2015,12,20,Indianapolis,16.0
2015,12,20,Chicago,21.0
2015,12,20,Detroit,14.0
2015,12,20,Miami,24.0
2015,12,20,Houston,6.0
2015,12,20,Minnesota,20.0
2015,12,20,Tennessee,8.0
2015,12,20,LA Chargers,3.0
2015,12,20,Cleveland,24.0
2015,12,20,Dallas,16.0
2015,12,20,LA Rams,31.0
2015,12,20,San Francisco,10.0
2015,12,13,New England,28.0
2015,12,13,Arizona,23.0
2015,12,13,Carolina,41.0
2015,12,13,Cincinnati,37.0
2015,12,13,Kansas City,34.0
2015,12,13,Pittsburgh,45.0
2015,12,13,NY Giants,20.0
2015,12,13,Seattle,38.0
2015,12,13,New Orleans,38.0
2015,12,13,Buffalo,30.0
2015,12,13,NY Jets,23.0
2015,12,13,Green Bay,27.0
2015,12,13,Las Vegas,20.0
2015,12,13,Atlanta,19.0
2015,12,13,Philadelphia,35.0
2015,12,13,Jacksonville,39.0
2015,12,13,Baltimore,13.0
2015,12,13,Tampa Bay,23.0
2015,12,13,Denver,17.0
2015,12,13,Indianapolis,10.0
2015,12,13,Washington,16.0
2015,12,13,Detroit,23.0
2015,12,13,Houston,21.0
2015,12,13,Chicago,20.0
2015,12,13,LA Chargers,3.0
2015,12,13,Tennessee,42.0
2015,12,13,Miami,15.0
2015,12,13,Minnesota,20.0
2015,12,13,Dallas,19.0
2015,12,13,Cleveland,3.0
2015,12,13,LA Rams,3.0
2015,12,13,San Francisco,26.0
2015,12,6,Arizona,19.0
2015,12,6,New England,24.0
2015,12,6,Carolina,33.0
2015,12,6,Cincinnati,31.0
2015,12,6,Kansas City,30.0
2015,12,6,NY Giants,14.0
2015,12,6,NY Jets,38.0
2015,12,6,Seattle,39.0
2015,12,6,Pittsburgh,30.0
2015,12,6,Buffalo,22.0
2015,12,6,Green Bay,27.0
2015,12,6,Las Vegas,24.0
2015,12,6,New Orleans,6.0
2015,12,6,Atlanta,10.0
2015,12,6,Baltimore,33.0
2015,12,6,Denver,30.0
2015,12,6,Indianapolis,25.0
2015,12,6,Tampa Bay,12.0
2015,12,6,LA Chargers,31.0
2015,12,6,Philadelphia,14.0
2015,12,6,Washington,20.0
2015,12,6,Jacksonville,25.0
2015,12,6,Houston,24.0
2015,12,6,Detroit,23.0
2015,12,6,Chicago,17.0
2015,12,6,Minnesota,20.0
2015,12,6,Miami,20.0
2015,12,6,Cleveland,27.0
2015,12,6,Dallas,14.0
2015,12,6,Tennessee,21.0
2015,12,6,LA Rams,7.0
2015,12,6,San Francisco,13.0
2021,11,21,Dallas,43.0
2021,11,21,Buffalo,45.0
2021,11,21,Tampa Bay,19.0
2021,11,21,Arizona,10.0
2021,11,21,Tennessee,23.0
2021,11,21,New England,25.0
2021,11,21,LA Rams,10.0
2021,11,21,Indianapolis,23.0
2021,11,21,Cincinnati,16.0
2021,11,21,Kansas City,41.0
2021,11,21,Philadelphia,30.0
2021,11,21,Baltimore,10.0
2021,11,21,New Orleans,21.0
2021,11,21,Minnesota,27.0
2021,11,21,LA Chargers,20.0
2021,11,21,San Francisco,31.0
2021,11,21,Las Vegas,14.0
2021,11,21,Cleveland,7.0
2021,11,21,Green Bay,17.0
2021,11,21,Washington,29.0
2021,11,21,Carolina,34.0
2021,11,21,Seattle,0.0
2021,11,21,Denver,13.0
2021,11,21,NY Giants,23.0
2021,11,21,Pittsburgh,16.0
2021,11,21,NY Jets,17.0
2021,11,21,Atlanta,0.0
2021,11,21,Miami,22.0
2021,11,21,Detroit,16.0
2021,11,21,Chicago,27.0
2021,11,21,Jacksonville,17.0
2021,11,21,Houston,9.0
2021,11,14,Tampa Bay,27.0
2021,11,14,Arizona,31.0
2021,11,14,Dallas,16.0
2021,11,14,Buffalo,6.0
2021,11,14,LA Rams,16.0
2021,11,14,Tennessee,28.0
2021,11,14,Indianapolis,45.0
2021,11,14,Cincinnati,16.0
2021,11,14,Baltimore,10.0
2021,11,14,New England,24.0
2021,11,14,Philadelphia,24.0
2021,11,14,New Orleans,25.0
2021,11,14,Cleveland,41.0
2021,11,14,LA Chargers,27.0
2021,11,14,Kansas City,13.0
2021,11,14,Las Vegas,16.0
2021,11,14,Minnesota,31.0
2021,11,14,San Francisco,17.0
2021,11,14,Seattle,31.0
2021,11,14,Green Bay,7.0
2021,11,14,Atlanta,27.0
2021,11,14,Denver,30.0
2021,11,14,Pittsburgh,29.0
2021,11,14,NY Giants,23.0
2021,11,14,Washington,10.0
2021,11,14,Carolina,6.0
2021,11,14,NY Jets,30.0
2021,11,14,Miami,22.0
2021,11,14,Detroit,6.0
2021,11,14,Chicago,27.0
2021,11,14,Jacksonville,9.0
2021,11,14,Houston,9.0
2021,11,7,Buffalo,26.0
2021,11,7,Tampa Bay,27.0
2021,11,7,Dallas,20.0
2021,11,7,Arizona,21.0
2021,11,7,LA Rams,38.0
2021,11,7,Tennessee,34.0
2021,11,7,Cincinnati,31.0
2021,11,7,Indianapolis,45.0
2021,11,7,Baltimore,17.0
2021,11,7,Kansas City,20.0
2021,11,7,New England,27.0
2021,11,7,Las Vegas,33.0
2021,11,7,Philadelphia,44.0
2021,11,7,New Orleans,36.0
2021,11,7,LA Chargers,24.0
2021,11,7,Green Bay,24.0
2021,11,7,San Francisco,33.0
2021,11,7,Minnesota,16.0
2021,11,7,Cleveland,10.0
2021,11,7,Seattle,31.0
2021,11,7,Atlanta,13.0
2021,11,7,Carolina,19.0
2021,11,7,Denver,17.0
2021,11,7,NY Giants,17.0
2021,11,7,Washington,10.0
2021,11,7,Pittsburgh,15.0
2021,11,7,NY Jets,30.0
2021,11,7,Jacksonville,7.0
2021,11,7,Miami,11.0
2021,11,7,Detroit,6.0
2021,11,7,Chicago,22.0
2021,11,7,Houston,22.0
2021,10,31,Dallas,35.0
2021,10,31,Buffalo,31.0
2021,10,31,Tampa Bay,38.0
2021,10,31,Arizona,21.0
2021,10,31,LA Rams,28.0
2021,10,31,Tennessee,27.0
2021,10,31,Cincinnati,41.0
2021,10,31,Kansas City,3.0
2021,10,31,Baltimore,17.0
2021,10,31,Las Vegas,33.0
2021,10,31,New England,54.0
2021,10,31,Cleveland,17.0
2021,10,31,LA Chargers,6.0
2021,10,31,Minnesota,34.0
2021,10,31,Indianapolis,30.0
2021,10,31,Green Bay,24.0
2021,10,31,New Orleans,13.0
2021,10,31,Philadelphia,22.0
2021,10,31,San Francisco,18.0
2021,10,31,Atlanta,30.0
2021,10,31,Seattle,10.0
2021,10,31,Carolina,3.0
2021,10,31,Washington,10.0
2021,10,31,Denver,14.0
2021,10,31,NY Giants,25.0
2021,10,31,Pittsburgh,23.0
2021,10,31,Jacksonville,23.0
2021,10,31,Detroit,19.0
2021,10,31,Miami,28.0
2021,10,31,Chicago,3.0
2021,10,31,Houston,5.0
2021,10,31,NY Jets,13.0
2021,10,24,Dallas,35.0
2021,10,24,Buffalo,31.0
2021,10,24,Tampa Bay,28.0
2021,10,24,Arizona,37.0
2021,10,24,Kansas City,31.0
2021,10,24,LA Rams,38.0
2021,10,24,Baltimore,34.0
2021,10,24,Tennessee,34.0
2021,10,24,New Orleans,33.0
2021,10,24,Cleveland,17.0
2021,10,24,Cincinnati,34.0
2021,10,24,LA Chargers,6.0
2021,10,24,Las Vegas,34.0
2021,10,24,Minnesota,34.0
2021,10,24,Green Bay,24.0
2021,10,24,Carolina,28.0
2021,10,24,San Francisco,10.0
2021,10,24,Seattle,20.0
2021,10,24,Indianapolis,31.0
2021,10,24,Philadelphia,22.0
2021,10,24,Washington,13.0
2021,10,24,Atlanta,27.0
2021,10,24,New England,29.0
2021,10,24,Denver,14.0
2021,10,24,Pittsburgh,23.0
2021,10,24,Jacksonville,23.0
2021,10,24,NY Giants,11.0
2021,10,24,Detroit,11.0
2021,10,24,Miami,20.0
2021,10,24,Chicago,14.0
2021,10,24,Houston,3.0
2021,10,24,NY Jets,20.0
2021,10,17,Buffalo,38.0
2021,10,17,Dallas,44.0
2021,10,17,Tampa Bay,28.0
2021,10,17,Arizona,17.0
2021,10,17,Kansas City,20.0
2021,10,17,Cleveland,42.0
2021,10,17,LA Chargers,47.0
2021,10,17,LA Rams,26.0
2021,10,17,Baltimore,31.0
2021,10,17,Tennessee,37.0
2021,10,17,New Orleans,33.0
2021,10,17,Washington,22.0
2021,10,17,Green Bay,25.0
2021,10,17,Seattle,17.0
2021,10,17,San Francisco,10.0
2021,10,17,Carolina,18.0
2021,10,17,Philadelphia,22.0
2021,10,17,Cincinnati,22.0
2021,10,17,Minnesota,19.0
2021,10,17,Las Vegas,9.0
2021,10,17,Indianapolis,25.0
